"Sentence","Label"
"[E1]Malagasy Sacred Ibis or Threskiornis bernieri[/E1] live in [E2]the wetlands of Madagascar;[/E2]","live_in"
"[E1]Malagasy Sacred Ibis or Threskiornis bernieri[/E1] feed on [E2]fish, frogs, and small crustaceans;[/E2]","feed_on"
"[E1]Malagasy Sacred Ibis or Threskiornis bernieri[/E1] breed by [E2]building nests in trees or on cliffs and laying 2 to 3 eggs[/E2]","breed_by"
"[E1]Waigeo Brushturkey or Bruijn's brushturkey or Aepypodius bruijnii[/E1] live in [E2]the montane forests on Waigeo Island in Indonesia;[/E2]","live_in"
"[E1]Waigeo Brushturkey or Aepypodius bruijnii[/E1] feed on [E2]fruits, seeds, and small invertebrates;[/E2]","feed_on"
"[E1]Waigeo Brushturkey or Aepypodius bruijnii[/E1] breed by [E2]the male building large mound nests and the female laying her eggs[/E2]","breed_by"
"[E1]Gunnison grouse or Gunnison sage-grouse or lesser sage-grouse or Centrocercus minimus[/E1] live in [E2]the sagebrush ecosystems in the southwestern United States;[/E2]","live_in"
"[E1]Gunnison grouse or Centrocercus minimus[/E1] feed on [E2]sagebrush leaves, forbs, insects, and grasses;[/E2]","feed_on"
"[E1]Gunnison grouse  or Centrocercus minimus[/E1] breed by [E2]the male performing courtship displays at dawn on communal breeding grounds, known as leks[/E2]","breed_by"
"[E1]Micronesian megapode or Micronesian scrubfowl or Megapodius laperouse[/E1] live in [E2]tropical forests and scrublands of the Micronesian islands;[/E2]","live_in"
"[E1]Micronesian megapode or Megapodius laperouse[/E1] feed on [E2]fruits, seeds, invertebrates, and small vertebrates;[/E2]","feed_on"
"[E1]Micronesian megapode or Megapodius laperouse[/E1] breed by [E2]laying eggs in a large mound of decaying vegetation or in sun-warmed volcanic soils[/E2]","breed_by"
"[E1]Helmeted curassow or northern helmeted curassow or Pauxi pauxi[/E1] live in [E2]cloud forests and Andean foothills of Venezuela and Colombia;[/E2]","live_in"
"[E1]Helmeted curassow or Pauxi pauxi[/E1] feed on [E2]fruits, leaves, and small invertebrates;[/E2]","feed_on"
"[E1]Helmeted curassow or Pauxi pauxi[/E1] breed by [E2]nesting in trees and incubating eggs[/E2]","breed_by"
"[E1]Black-fronted piping guan or jacutinga or Pipile jacutinga[/E1] live in [E2]humid lowland forests of Eastern Brazil, Paraguay, and Northern Argentina;[/E2]","live_in"
"[E1]Black-fronted piping guan or Pipile jacutinga[/E1] feed on [E2]fruits, leaves, and occasionally small invertebrates;[/E2]","feed_on"
"[E1]Black-fronted piping guan or Pipile jacutinga[/E1] breed by [E2]building a nest in trees and laying and incubating two to four eggs[/E2]","breed_by"
"[E1]White-crowned hornbill or long-crested hornbill or Berenicornis comatus[/E1] live in [E2]lowland forests and mangroves of Southeast Asia, specifically Thailand, Malaysia, and Indonesia;[/E2]","live_in"
"[E1]White-crowned hornbill or Berenicornis comatus[/E1] feed on [E2]fruits, and also insects and reptiles;[/E2]","feed_on"
"[E1]White-crowned hornbill or Berenicornis comatus[/E1] breed by [E2]sealing the female in a tree cavity with mud, where she lays and incubates the eggs and the male brings food[/E2]","breed_by"
"[E1]Visayan hornbill or Penelopides panini[/E1] live in [E2]the rainforests of the Visayan Islands in the central Philippines;[/E2]","live_in"
"[E1]Visayan hornbill or Penelopides panini[/E1] feed on [E2]fruits, insects and small reptiles;[/E2]","feed_on"
"[E1]Visayan hornbill or Penelopides panini[/E1] breed by [E2]being cavity nesters - the female seals herself into a tree hole, lays eggs, then both parents feed the young[/E2]","breed_by"
"[E1]Wrinkled hornbill or Sunda wrinkled hornbill or Rhabdotorrhinus corrugatus[/E1] live in [E2]the lowland rainforests of Southeast Asia, particularly in Thailand, Malaysia, and Indonesia;[/E2]","live_in"
"[E1]Wrinkled hornbill or Rhabdotorrhinus corrugatus[/E1] feed on [E2]fruit, but also insects and small animals;[/E2]","feed_on"
"[E1]Wrinkled hornbill or Rhabdotorrhinus corrugatus[/E1] breed by [E2]the female sealing herself inside a tree cavity and relying on the male to bring food through a small hole until the chicks are ready to leave the nest[/E2]","breed_by"
"[E1]Sumba hornbill or Julang or Rhyticeros everetti[/E1] live in [E2]the deciduous forests and plantations of the Sumba island in Indonesia;[/E2]","live_in"
"[E1]Sumba hornbill or Rhyticeros everetti[/E1] feed on [E2]fruit, but also insects and small reptiles;[/E2]","feed_on"
"[E1]Sumba hornbill or Rhyticeros everetti[/E1] breed by [E2]the female sealing herself in a tree hole with mud, and the male feeds her and the chicks through a slit until they are ready to leave[/E2]","breed_by"
"[E1]Narcondam hornbill or Rhyticeros narcondami[/E1] live in [E2]the tropical evergreen forests of the Narcondam Island, a small volcanic island located in the Andaman Sea;[/E2]","live_in"
"[E1]Narcondam hornbill or Rhyticeros narcondami[/E1] feed on [E2]fruits, insects, and small animals;[/E2]","feed_on"
"[E1]Narcondam hornbill or Rhyticeros narcondami[/E1] breed by [E2]the female sealing herself inside a tree cavity, where she lays and incubates her eggs, while the male feeds her through a small hole until the chicks are mature enough to leave[/E2]","breed_by"
"[E1]Secretarybird or secretary bird or Sagittarius serpentarius[/E1] live in [E2]the savannas and grasslands of sub-Saharan Africa;[/E2]","live_in"
"[E1]Secretarybird or Sagittarius serpentarius[/E1] feed on [E2]snakes, insects, small mammals, and sometimes dead animals;[/E2]","feed_on"
"[E1]Secretarybird or Sagittarius serpentarius[/E1] breed by [E2]building large nests on acacia trees where it lays its eggs and both parents participate in the incubation and feeding of the chicks[/E2]","breed_by"
"[E1]Gundlach's Hawk or Accipiter gundlachi[/E1] live in [E2]the forests, swamps, and open country of Cuba;[/E2]","live_in"
"[E1]Gundlach's Hawk or Accipiter gundlachi[/E1] feed on [E2]birds, lizards, and large insects;[/E2]","feed_on"
"[E1]Gundlach's Hawk or Accipiter gundlachi[/E1] breed by [E2]building stick nests in tall trees and cliffs where it lays one to three eggs, which are incubated by both parents[/E2]","breed_by"
"[E1]Chaco Eagle or crowned solitary eagle or crowned eagle or Buteogallus coronatus[/E1] live in [E2]the dry forest and savannah habitats across a range that includes Argentina, Bolivia, Paraguay, and Brazil;[/E2]","live_in"
"[E1]Chaco Eagle or Buteogallus coronatus[/E1] feed on [E2]mammals like rabbits and cavies, birds, reptiles, and carrion;[/E2]","feed_on"
"[E1]Chaco Eagle or Buteogallus coronatus[/E1] breed by [E2]building a large stick nest, where the female lays one egg which is then incubated by both parents[/E2]","breed_by"
"[E1]Réunion Harrier or Réunion marsh harrier or Circus maillardi[/E1] live in [E2]the island habitat of Réunion, a French island located in the Indian Ocean;[/E2]","live_in"
"[E1]Réunion Harrier or Circus maillardi[/E1] feed on [E2]small mammals, birds, insects, and occasionally carrion;[/E2]","feed_on"
"[E1]Réunion Harrier or Circus maillardi[/E1] breed by [E2]constructing a ground nest, usually in tall grass, where the female will lay up to four eggs and both parents participate in the incubation and rearing of the young[/E2]","breed_by"
"[E1]Black Harrier or Circus maurus[/E1] live in [E2]Southern Africa, specifically in the countries of South Africa, Lesotho, Namibia, and Botswana;[/E2]","live_in"
"[E1]Black Harrier or Circus maurus[/E1] feed on [E2]small mammals, birds, and insects;[/E2]","feed_on"
"[E1]Black Harrier or Circus maurus[/E1] breed by [E2]constructing nests on the ground in tall vegetation, often in wetland habitats, and the female lays up to five eggs that are incubated by both parents[/E2]","breed_by"
"[E1]Madagascar serpent eagle or Eutriorchis astur[/E1] live in [E2]dense, humid forests of Madagascar, including both primary and secondary forests at  various elevations, from lowland rainforests to montane forests in the central highlands of the island;[/E2]","live_in"
"[E1]Madagascar serpent eagle or Eutriorchis astur[/E1] feed on [E2]reptiles particularly snakes, which make up a significant portion of their diet;[/E2]","feed_on"
"[E1]Madagascar serpent eagle or Eutriorchis astur[/E1] breed by [E2]building nests in trees and the female likely lays one or two eggs[/E2]","breed_by"
"[E1]Bernier's Teal or Madagascar teal or Anas bernieri[/E1] live in [E2]the island of Madagascar, particularly in the western and northern regions;[/E2]","live_in"
"[E1]Bernier's Teal or Anas bernieri[/E1] feed on [E2]aquatic invertebrates, seeds, and small plant matter;[/E2]","feed_on"
"[E1]Bernier's Teal or Anas bernieri[/E1] breed by [E2]making nests in natural cavities near water bodies typically laying between 6 and 10 eggs which are incubated by the female[/E2]","breed_by"
"[E1]Hawaiian Duck or koloa or Anas wyvilliana[/E1] live in [E2]the large islands of Hawaii;[/E2]","live_in"
"[E1]Hawaiian Duck or Anas wyvilliana[/E1] feed on [E2]aquatic invertebrates and plant matter;[/E2]","feed_on"
"[E1]Hawaiian Duck or Anas wyvilliana[/E1] breed by [E2]nesting in marshes and laying a clutch of 2-10 eggs.[/E2]","breed_by"
"[E1]White-winged Duck or white-winged wood duck or Asarcornis scutulata[/E1] live in [E2]the dense tropical evergreen forests in Southeast Asia;[/E2]","live_in"
"[E1]White-winged Duck or Asarcornis scutulata[/E1] feed on [E2]seeds, aquatic insects, and snails;[/E2]","feed_on"
"[E1]White-winged Duck or Asarcornis scutulata[/E1] breed by [E2]nesting in tree cavities near water, laying a clutch of 5-15 eggs[/E2]","breed_by"
"[E1]Blue Duck or whio or Hymenolaimus malacorhynchos[/E1] live in [E2]clean, fast-flowing rivers located in forested areas including National Parks in New Zealand;[/E2]","live_in"
"[E1]Blue Duck or Hymenolaimus malacorhynchos[/E1] feed on [E2]aquatic insect larvae;[/E2]","feed_on"
"[E1]Blue Duck or Hymenolaimus malacorhynchos[/E1] breed by [E2]constructing nests near rivers, usually under roots of trees or in rock crevices, the female incubates a clutch of 4 to 7 eggs[/E2]","breed_by"
"[E1]Scaly-sided merganser or Chinese merganser or Mergus squamatus[/E1] live in [E2]clean, fast-flowing rivers and forested wetlands in Eastern Asia;[/E2]","live_in"
"[E1]Scaly-sided merganser or Mergus squamatus[/E1] feed on [E2]fish, crustaceans, and aquatic insects;[/E2]","feed_on"
"[E1]Scaly-sided merganser or Mergus squamatus[/E1] breed by [E2]creating nests in tree cavities or rock crevices, females lay about 6 to 12 eggs and incubate alone[/E2]","breed_by"
"[E1]Blakiston's fish owl or Ketupa blakistoni[/E1] live in [E2]riparian forests in Russia, China, and Japan;[/E2]","live_in"
"[E1]Blakiston's fish owl or Ketupa blakistoni[/E1] feed on [E2]a variety of fish and small mammals;[/E2]","feed_on"
"[E1]Blakiston's fish owl or Ketupa blakistoni[/E1] breed by [E2]laying eggs in tree cavities, broken-topped trees, or on rock ledges, and the female owl incubates the eggs while the male provides food[/E2]","breed_by"
"[E1]Forest Owlet or Athene blewitti[/E1] live in [E2]the dry deciduous forests of central India;[/E2]","live_in"
"[E1]Forest Owlet or Athene blewitti[/E1] feed on [E2]small mammals, birds, and insects;[/E2]","feed_on"
"[E1]Forest Owlet  or Athene blewitti[/E1] breed by [E2]nesting in the cavities of trees and laying two eggs[/E2]","breed_by"
"[E1]Cebu Hawk-Owl or Cebu boobook or Ninox rumseyi[/E1] live in [E2]the forests of Cebu in the Philippines;[/E2]","live_in"
"[E1]Cebu Hawk-Owl or Ninox rumseyi[/E1] feed on [E2]insects and small vertebrates;[/E2]","feed_on"
"[E1]Cebu Hawk-Owl or Ninox rumseyi[/E1] breed by [E2]likely nesting in tree cavities  and laying eggs[/E2]","breed_by"
"[E1]Little Sumba Hawk-Owl or little Sumba boobook or least boobook or Ninox sumbaensis[/E1] live in [E2]the dry deciduous forests of Sumba island in Indonesia;[/E2]","live_in"
"[E1]Little Sumba Hawk-Owl or Ninox sumbaensis[/E1] feed on [E2]insects and small vertebrates;[/E2]","feed_on"
"[E1]Little Sumba Hawk-Owl or Ninox sumbaensis[/E1] breed by [E2]likely nesting in tree cavities  and laying eggs[/E2]","breed_by"
"[E1]Seychelles Scops Owl or bare-legged scops owl or syer or Otus insularis[/E1] live in [E2]the mountainous rainforests of the Seychelles, primarily on the island of Mahé;[/E2]","live_in"
"[E1]Seychelles Scops Owl or Otus insularis[/E1] feed on [E2]insects and other small invertebrates;[/E2]","feed_on"
"[E1]Seychelles Scops Owl or Otus insularis[/E1] breed by [E2]laying a single egg after nesting in tree cavities[/E2]","breed_by"
"[E1]Madagascar Jacana or Actophilornis albinucha[/E1] live in [E2]freshwater habitats in Madagascar, especially in wetlands with floating vegetation;[/E2]","live_in"
"[E1]Madagascar Jacana or Actophilornis albinucha[/E1] feed on [E2]insects and other invertebrates, and occasionally plant matter;[/E2]","feed_on"
"[E1]Madagascar Jacana or Actophilornis albinucha[/E1] breed by [E2]having a polyandrous breeding system where females mate with multiple males and the males are the primary caretakers of the eggs and young[/E2]","breed_by"
"[E1]Great Knot or Calidris tenuirostris[/E1] live in [E2]the Arctic regions for breeding and migrate to Asia and Australia during winter;[/E2]","live_in"
"[E1]Great Knot  or Calidris tenuirostris[/E1] feed on [E2]insects, mollusks, crustaceans, and worms;[/E2]","feed_on"
"[E1]Great Knot or Calidris tenuirostris[/E1] breed by [E2]laying 3 to 4 eggs in a ground nest, with both parents sharing the incubation duties[/E2]","breed_by"
"[E1]Chatham Oystercatcher or Chatham Island oystercatcher or Haematopus chathamensis[/E1] live in [E2]the rocky coasts and islands of the Chatham Islands, New Zealand;[/E2]","live_in"
"[E1]Chatham Oystercatcher or Haematopus chathamensis[/E1] feed on [E2]marine invertebrates such as mollusks and crustaceans;[/E2]","feed_on"
"[E1]Chatham Oystercatcher or Haematopus chathamensis[/E1] breed by [E2]laying 2 to 3 eggs in a ground nest, with both parents participating in incubation and chick rearing[/E2]","breed_by"
"[E1]Indian Skimmer or Indian scissors bill or Rynchops albicollis[/E1] live in [E2]the riverine habitats and coasts of India, Pakistan, Bangladesh, Myanmar, and Thailand;[/E2]","live_in"
"[E1]Indian Skimmer or Rynchops albicollis[/E1] feed on [E2]fish and aquatic insects by skimming the surface of water bodies with its lower mandible;[/E2]","feed_on"
"[E1]Indian Skimmer or Rynchops albicollis[/E1] breed by [E2]laying eggs in nests located on sandy river banks[/E2]","breed_by"
"[E1]Moluccan Woodcock or Obi woodcock or Scolopax rochussenii[/E1] live in [E2]lowland wet, coastal habitats in or close to forests in Obi and possibly Bacan, two small islands in North Maluku in Indonesia[/E2]","live_in"
"[E1]Moluccan Woodcock or Scolopax rochussenii is assumed to[/E1] feed on [E2]invertebrates like other woodcocks;[/E2]","feed_on"
"[E1]Moluccan Woodcock or Scolopax rochussenii[/E1] breed by [E2]laying eggs[/E2]","breed_by"
"[E1]Ash-breasted tit-tyrant or Anairetes alpinus[/E1] live in [E2]high-altitude humid forests especially Polylepis woods;[/E2]","live_in"
"[E1]Ash-breasted tit-tyrant or Anairetes alpinus mainly[/E1] feed on [E2]insects;[/E2]","feed_on"
"[E1]Ash-breasted tit-tyrant or Anairetes alpinus[/E1] breed by [E2]nesting in cavities of trees, especially of Polylepis trees and laying eggs[/E2]","breed_by"
"[E1]Santa Marta bush-tyrant or Myiotheretes pernix[/E1] live in [E2]Santa Marta mountains of Colombia;[/E2]","live_in"
"[E1]Santa Marta bush-tyrant or Myiotheretes pernix[/E1] feed on [E2]insects;[/E2]","feed_on"
"[E1]Santa Marta bush-tyrant or Myiotheretes pernix[/E1] breed by [E2]constructing nests in rocky crevices in high-altitude regions and laying eggs[/E2]","breed_by"
"[E1]Bahia tyrannulet or Phylloscartes beckeri[/E1] live in [E2]the coastal forest in Bahia, Brazil;[/E2]","live_in"
"[E1]Bahia tyrannulet or Phylloscartes beckeri[/E1] feed on [E2]small insects;[/E2]","feed_on"
"[E1]Bahia tyrannulet or Phylloscartes beckeri[/E1] breed by [E2]building cup-shaped nests in trees[/E2]","breed_by"
"[E1]Minas Gerais tyrannulet or Phylloscartes roquettei[/E1] live in [E2]the Atlantic forest in southeastern Brazil particularly in the state of Minas Gerais;[/E2]","live_in"
"[E1]Minas Gerais tyrannulet or Phylloscartes roquettei[/E1] feed on [E2]small insects;[/E2]","feed_on"
"[E1]Minas Gerais tyrannulet or Phylloscartes roquettei[/E1] breed by [E2]building cup-shaped nests in trees[/E2]","breed_by"
"[E1]Lulu's tody-flycatcher or Johnson's tody-flycatcher or Poecilotriccus luluae[/E1] live in [E2]the humid montane forests of north-central Peru;[/E2]","live_in"
